"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,57,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,57,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,47,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,66,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,58,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,62,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,0,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,58,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,47,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,61,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,67,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,59,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,66,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,37,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,61,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,12,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,10,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,4,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,14,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,61,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,17,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,37,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,47,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,59,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,17,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,12,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,69,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,61,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,10,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,14,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,11,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,17,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,64,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,66,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,21,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,18,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,19,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,13,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167
